Date,strategy_return,cumulative_returns,drawdown
2023-12-29,0.0015732975456458353,-0.03279154112516214,-0.05833414782332891
2024-01-02,0.022038093265323466,-0.011476110901468717,-0.03758162794828912
2024-01-03,0.006759592524939184,-0.004794092209994605,-0.031076071914704406
2024-01-04,0.005522585766160049,0.0007020177707648401,-0.025725106420968702
2024-01-05,0.0034965849067983834,0.004201057342304582,-0.02231847153300781
2024-01-08,-0.005303337761088711,-0.0011245600448240856,-0.02750344690124573
2024-01-09,0.0051991790687230255,0.004068772234852469,-0.0224472631779693
2024-01-10,0.0037645863845479077,0.007848675863957544,-0.018767181454751536
2024-01-11,0.008081829628925341,0.01599393715402808,-0.010837024988958666
2024-01-12,0.008205507577532689,0.024330683104072826,-0.002720440702090654
2024-01-16,0.016950688082692622,0.04169379300690146,0.0
2024-01-17,0.0031235836891678748,0.04494761074784526,0.0
2024-01-18,-0.021273211118921997,0.022718219616193247,-0.021273211118921997
2024-01-19,-0.00802511409004536,0.014510789221805265,-0.029127605262676326
2024-01-22,-0.0027537164981201734,0.011717114124004224,-0.03180111259363394
2024-01-23,0.0006256662722812223,0.012350111399401342,-0.031195343204923565
2024-01-24,-0.012659195408543766,-0.000465426482664677,-0.043459630667999516
2024-01-25,-0.007434933137432154,-0.007896899205317776,-0.050571444357237594
2024-01-26,0.004428798155096114,-0.0035030748228531694,-0.04636661692161137
2024-01-29,0.012259274646291396,0.008713254667078285,-0.034675763366581513
2024-01-30,0.005891635545682727,0.014656225533676182,-0.028988424780923006
2024-01-31,-0.0556457177087637,-0.04180504836381038,-0.0830210607875056
2024-02-01,0.008028321523662063,-0.03411235120972522,-0.07565925903308113
2024-02-02,0.009783200497997191,-0.02466287868307082,-0.06661624823573442
2024-02-05,-0.022675556894046878,-0.0467791910683687,-0.08778124460284398
2024-02-06,-0.0033175912782063,-0.04994158811028504,-0.0908076135895658
2024-02-07,-0.009411972154982795,-0.05888351142859827,-0.09936490701398315
2024-02-08,0.0058996220354423645,-0.05333127985470432,-0.09405150037351018
2024-02-09,0.018363079608145316,-0.035947526784135264,-0.07741549595398922
2024-02-12,-0.000863918489337645,-0.03678038954043816,-0.07821253376501103
2024-02-13,-0.004925716055451113,-0.04152493584060424,-0.08275299708715833
2024-02-14,0.010321690386329352,-0.031631852985333886,-0.07328545751530358
2024-02-15,-0.020146452160795247,-0.05114103553320282,-0.09195546771218477
2024-02-16,0.0022811735466127248,-0.048976523563994956,-0.08988406054598364
2024-02-20,-0.008383726801239888,-0.0569496445719998,-0.09751422393981979
2024-02-21,-0.005947275914111261,-0.0625582252366308,-0.10288155585861047
2024-02-22,0.01274344370706837,-0.05061198875127948,-0.09144917746712189
2024-02-23,-0.0022801011793908144,-0.05277668947542724,-0.09352076526911568
2024-02-26,0.0006276285309434471,-0.05218218510056727,-0.0929518330386907
2024-02-27,-0.00966964975958795,-0.061347251406542735,-0.10172267112828282
2024-02-28,0.018590138036233994,-0.04389756724209981,-0.08502357158973795
2024-02-29,-0.0007317346843982442,-0.044597180553986315,-0.08569309157781257
2024-03-01,0.014030103026029583,-0.03119278056579966,-0.0728652714552388
2024-03-04,0.026240083872585696,-0.005771197871479616,-0.0485371784170372
2024-03-05,-0.0011310747606566585,-0.006895744975885076,-0.04961335400023281
2024-03-06,0.004487417578504793,-0.0024392714846019903,-0.04534857225859723
2024-03-07,0.018242943392769106,0.015759172416554,-0.02793292030248462
2024-03-08,-0.017373607737748542,-0.0018882290010312497,-0.04482123243992797
2024-03-11,0.004858505546452951,0.0029611025743472297,-0.0401804910998832
2024-03-12,-0.020570516769138125,-0.01767032560495163,-0.059924474403058925
2024-03-13,0.021436690979272366,0.003387572064824429,-0.039772365863660175
2024-03-14,0.012751009543925829,0.016181776572479656,-0.027528494136446313
2024-03-15,-0.011220658983773779,0.0047795473920344556,-0.03844026527517819
2024-03-18,0.03966813701862293,0.0446372801514916,-0.0002969819665232798
2024-03-19,-0.017986487888880687,0.025847924363773478,-0.0182781281928599
2024-03-20,0.002565473289089848,0.028479709812397003,-0.01575954695342341
2024-03-21,-0.017400288425170163,0.010583866222225957,-0.03288561471615403
2024-03-22,0.01616681713587287,0.02692179078790402,-0.01725045329979802
2024-03-25,0.0036576076873950925,0.03067786782424342,-0.013655941003003269
2024-03-26,0.01067065395820832,0.04167587469417988,-0.0031310048657117173
2024-03-27,-0.01988525262430696,0.02096188677324018,-0.02295399666729614
2024-03-28,0.010956807105253263,0.032148369228429896,-0.012248692075821133
2024-04-01,0.02106170210184599,0.053887170706025334,0.0
2024-04-02,0.0010176728921950096,0.05495968311108479,0.0
2024-04-03,-0.0024682488180216566,0.05235578012018527,-0.0024682488180217677
2024-04-04,-0.022224707786528408,0.028967480419550107,-0.024638100495825044
2024-04-05,0.00858525599864235,0.03780142965322986,-0.016264368897259796
2024-04-08,0.004477960445989693,0.04244866340600861,-0.011859239651870968
2024-04-09,-0.003262194777311267,0.03904799282063043,-0.015082747279526965
2024-04-10,0.008201850169523683,0.04757010877668977,-0.007004603543334542
2024-04-11,-0.02232820636208266,0.024179747209174485,-0.029176409672017067
2024-04-12,0.0035522276103739925,0.027817866785196932,-0.0257278233096514
2024-04-15,-0.0022853956850806822,0.025468896267397234,-0.027954420738353747
2024-04-16,-0.021439801489459676,0.003483046697808856,-0.048794884996430254
2024-04-17,-0.0015382625989039944,0.0019394262584393474,-0.05025808824872646
2024-04-18,0.012666638916638884,0.014630631187199539,-0.038228050388574575
2024-04-19,0.0004321076533388979,0.01506906084824755,-0.0378124613683809
2024-04-22,0.009121564139021432,0.024328078392310992,-0.029035806020985544
2024-04-23,0.006277864596934135,0.03075867137129573,-0.022940224282713917
2024-04-24,0.0018414692268544641,0.03265678174493947,-0.021140998772933073
2024-04-25,0.004825731431797209,0.03764010603486456,-0.01641728812341403
2024-04-26,-0.02171662044826106,0.01510606969021211,-0.037777380556709095
2024-04-29,-0.02371400010110669,-0.008966155749055571,-0.06059552785147437
2024-04-30,0.011836451857189845,0.002764168637266584,-0.0494763120424595
2024-05-01,-0.007774648232952153,-0.0050319700344968465,-0.05686629935341769
2024-05-02,0.009500759488525912,0.0044209819169778175,-0.04790581289805118
2024-05-03,-0.018448674577202562,-0.014109253916922748,-0.0654706887227412
2024-05-06,-0.01424908327350849,-0.028157293256441895,-0.07878687470066537
2024-05-07,-0.014941586555719866,-0.04267816517779588,-0.09255126034859062
2024-05-08,-0.0010675132583990443,-0.04370011892902348,-0.09351997390948597
2024-05-09,0.006589974706147306,-0.03739812690127409,-0.0875462934659218
2024-05-10,-0.0005276619303531405,-0.03790605526379487,-0.08802776055006944
2024-05-13,-0.02010482419903825,-0.05724878488567553,-0.10636280209861348
2024-05-14,-0.0006910438151350728,-0.05790026728209141,-0.10698034455719796
2024-05-15,-0.0005213327468169826,-0.058391414723524826,-0.10744590494713158
2024-05-16,-0.009048087157246032,-0.06691117127111745,-0.11552181219172675
2024-05-17,0.0020108034132656494,-0.06503491306942943,-0.11374330043272285
2024-05-20,-0.007323483225200711,-0.0718821141997138,-0.12023378650522554
2024-05-21,-0.001600589521577378,-0.07336764996251433,-0.12164193108798316
2024-05-22,-0.0007270506195694582,-0.07404135858672223,-0.12228054186618953
2024-05-23,0.0050132425757499766,-0.06939930330220545,-0.11788032130910875
2024-05-24,-0.00918771654743189,-0.07794939872230744,-0.12598498687783244
2024-05-28,-0.0076856486700804805,-0.0850359556997643,-0.1327023592010652
2024-05-29,-0.0042514602949570435,-0.08892588900542009,-0.13638964068483184
2024-05-30,-0.012239812206495726,-0.10007726503019376,-0.14696006930243377
2024-05-31,0.003909242368535182,-0.0965592489462418,-0.14362532946329853
2024-06-03,0.01313708081542575,-0.08469067478769954,-0.13237506620817419
2024-06-04,-0.004517340435565176,-0.08882543861353098,-0.1362944234044966
2024-06-05,-0.011262385724523094,-0.09908743798623854,-0.14602180876053683
2024-06-06,-0.00829934544658617,-0.10656442255555976,-0.15310926877348396
2024-06-07,-0.025236471733870447,-0.1291115842517706,-0.1744818027737588
2024-06-10,-0.022300332593006567,-0.14853268557435273,-0.19289113313348316
2024-06-11,-0.06140739777269766,-0.20081907764173912,-0.24245358836702668
2024-06-12,0.021953933536690506,-0.1832739127884948,-0.22582246479507806
2024-06-13,0.02028388614176624,-0.1667075338264864,-0.2101191358174681
2024-06-14,-0.017474186835430894,-0.18126864206895932,-0.2239216616159253
2024-06-17,0.017126121114636073,-0.16724694967268183,-0.21063044999831404
2024-06-18,0.0011459982017673065,-0.16629261617449054,-0.20972583391348232
2024-06-20,-0.028423634699008216,-0.1899896102982126,-0.23218829812238884
2024-06-21,0.019598626392840157,-0.17411451929612853,-0.2171402434372388
2024-06-24,-0.005415150613745867,-0.17858681356384587,-0.22137954692846662
2024-06-25,0.022370376046433327,-0.16021149169377003,-0.20396151459581213
2024-06-26,-0.02080838817528674,-0.1776861369597511,-0.22052579240256975
2024-06-27,0.004334711893505094,-0.1741216432774364,-0.21714699628421674
2024-06-28,-0.004554057991683402,-0.17788274120802716,-0.220712154262102
2024-07-01,0.007222906234066739,-0.1719446653343648,-0.21508343122298934
2024-07-02,0.010656740429831224,-0.16312029457129607,-0.20671877909045888
2024-07-03,0.0026799768725760398,-0.16087747631561888,-0.20459280376497246
2024-07-05,-0.0041034170341389675,-0.16432074597303503,-0.20785669120307992
2024-07-08,0.014775981235595315,-0.15197276499655643,-0.19615199653639437
2024-07-09,0.004039418295789132,-0.14854722826815592,-0.19290491820416977
2024-07-10,0.00420201022523603,-0.14496941501503313,-0.18951349641772597
2024-07-11,0.0015512406339404095,-0.14364305682834266,-0.18825623682010895
2024-07-12,0.015580069476733849,-0.13030095615684478,-0.17560921259246076
2024-07-15,0.0158393186274437,-0.1165255158914299,-0.1625514242371836
2024-07-16,0.011572406283183456,-0.10630159022049956,-0.15286012907718283
2024-07-17,-0.009528246284466912,-0.11481696877291503,-0.1609318864047269
2024-07-18,-0.0021390206747572416,-0.116710393577654,-0.16272667044723677
2024-07-19,0.0007487245203623427,-0.11604905299074442,-0.16209978337515518
2024-07-22,-0.024131544022329532,-0.13738015418207816,-0.18231960933895708
2024-07-23,-0.00037624075660058764,-0.1377047069255274,-0.1826272540277969
2024-07-24,-0.007100504923296058,-0.1438274388993377,-0.18843101323474054
2024-07-25,0.0065099060578687196,-0.1382538359572476,-0.18314777537141902
2024-07-26,0.0038348591652350716,-0.13494916078196206,-0.18001526213115948
2024-07-29,-0.011716587517700772,-0.14508460464692075,-0.18962268507557867
2024-07-30,-0.001916999958311294,-0.14672347742417224,-0.19117617835450518
2024-07-31,0.00765043994742598,-0.14019553662965745,-0.18498832027895884
2024-08-01,-0.013786695123459092,-0.15204939863193367,-0.19622463782933108
2024-08-02,-0.003344295499525196,-0.15488519601190853,-0.19891270015566764
2024-08-05,-0.015510157188396545,-0.16799305946400478,-0.2113376900978814
2024-08-06,-0.021035025311471278,-0.1854943465174992,-0.2279272217488758
2024-08-07,0.008391803405263687,-0.17865917520099817,-0.22144813877923664
2024-08-08,-0.008749332636828422,-0.1858453592853716,-0.22825994798807892
2024-08-09,0.003614294938578455,-0.1829027642882166,-0.225470651824194
2024-08-12,0.010377317130831565,-0.17442348714650968,-0.21743311515103747
2024-08-13,0.005670447815942392,-0.16974209861230627,-0.21299561046801685
2024-08-14,-0.004850177226948693,-0.17376899657811107,-0.21681272123563344
2024-08-15,0.007731489503498112,-0.16738100024768998,-0.21075751701059353
2024-08-16,-0.004372906190954318,-0.1710219650264131,-0.21420880035062206
2024-08-19,-0.02347413103113305,-0.19048150404131425,-0.23265456593430278
2024-08-20,-0.0003152400540462619,-0.19073669669573168,-0.23289646395040975
2024-08-21,0.00640182475264317,-0.1855559348492326,-0.22798560154548742
2024-08-22,0.007892179957360468,-0.17912819572185845,-0.2218927249832109
2024-08-23,0.008127113998850133,-0.1724568769900482,-0.2155689584558148
2024-08-26,0.011178132161661636,-0.16320649059156866,-0.20680048460172396
2024-08-27,0.0028950731824097797,-0.1607839121432657,-0.2045041139563939
2024-08-28,0.0010756153537202495,-0.1598812384340781,-0.2036484663675442
2024-08-29,0.008432819737850261,-0.15279666835940664,-0.1969329774364611
2024-08-30,-0.013327895619391628,-0.16408810593191325,-0.20763617088856356
2024-09-03,0.009641375078112357,-0.15602876582894754,-0.19999669401377085
2024-09-04,0.004464043589091138,-0.15226124145166897,-0.19642544438443144
2024-09-05,-0.006296785309228392,-0.1575992704125596,-0.20148538084110124
2024-09-06,0.023811934897028264,-0.1375400790824144,-0.1824712027153642
2024-09-09,0.024650988005456065,-0.11627958991668852,-0.1623183101393859
2024-09-10,0.02123733893600699,-0.09751172004308217,-0.14452818017132896
2024-09-11,0.004525449073691901,-0.09342755529253333,-0.14065678601671572
2024-09-12,-0.013991921875769364,-0.10611224611360548,-0.15268064913124246
2024-09-13,-0.00949928715934556,-0.1146035425759947,-0.16072957896081497
2024-09-16,0.02951707703905626,-0.08846922713210281,-0.13595676928640021
2024-09-17,0.006660232112094322,-0.08239822060748592,-0.13020204081496378
2024-09-18,-0.014914188497757497,-0.09608350651122355,-0.14317437153321422
2024-09-19,-0.02248575355648641,-0.1164087500194555,-0.1624407414557999
2024-09-20,0.016738826767516257,-0.10161846915273787,-0.14842098211949906
2024-09-23,-0.0065928796917867905,-0.1075413905029371,-0.15403534013243514
2024-09-24,0.013985339380325423,-0.0950600539662273,-0.14220423726042564
2024-09-25,-0.011248549835317312,-0.10523931604715753,-0.15185319564612565
2024-09-26,0.006931558904415547,-0.09903722966098338,-0.1459742161121551
2024-09-27,0.01512500528533911,-0.08541016299771198,-0.13305707161703562
2024-09-30,0.006262045169257213,-0.07968296012706011,-0.12762823584033334
2024-10-01,-0.006808375033288461,-0.085948823684041,-0.1335676699791839
2024-10-02,0.0016954158778649253,-0.08439912680653394,-0.1320987068497712
2024-10-03,0.0014144271570013522,-0.08310407606651493,-0.13087112369114295
2024-10-04,0.008387367799121304,-0.07541373271896967,-0.12358142014070361
2024-10-07,-0.008751546513665831,-0.08350529244297633,-0.13125143810778317
2024-10-08,-0.009814066721950176,-0.09249983265325512,-0.13977739445879167
2024-10-09,0.03202874204336392,-0.06343374388899659,-0.11222554652604178
2024-10-10,-0.003537468890687512,-0.0667468178840569,-0.11536602103715299
2024-10-11,-0.013662373427661634,-0.07949727136067841,-0.12745222080454155
2024-10-14,0.005943261350532358,-0.07402648307049675,-0.12226644131195641
2024-10-15,0.00799360549301098,-0.06662461607918635,-0.11525018551582755
2024-10-16,-0.007038701055164576,-0.07319436637885446,-0.12147767496859396
2024-10-17,-0.01494395037182461,-0.08704450377201634,-0.1346062689944033
2024-10-18,0.008820987648450629,-0.07899133461620422,-0.12697264158215638
2024-10-21,0.0023203910039917286,-0.07685423439444927,-0.12494687675344496
2024-10-22,-0.009143392828879993,-0.08529491876769801,-0.13294783120542653
2024-10-23,0.007484046367828623,-0.07844922352686712,-0.1264587725708417
2024-10-24,0.0006747661639957547,-0.07782739224449897,-0.12586933650771714
2024-10-25,0.004409029073779269,-0.0737615064058621,-0.12201526899809767
2024-10-28,-0.012243038368337622,-0.08510147982116634,-0.13276446974656853
2024-10-29,0.011407945390573104,-0.07466436746505001,-0.12287109417667264
2024-10-30,0.043448630302202584,-0.03445980166158413,-0.0847610446201793
2024-10-31,-0.0009926352243662118,-0.03541823087299634,-0.0856695430460015
2024-11-01,-0.008840994545009195,-0.04394609303206354,-0.09375313362826754
2024-11-04,-0.007313671142078482,-0.05093835690172632,-0.10038112518244957
2024-11-05,-0.0035318100092607274,-0.05429026231222622,-0.10355840812905004
2024-11-06,0.018691703732026888,-0.036613336078873515,-0.08680238748073166
2024-11-07,0.002649175472458687,-0.034061155758319916,-0.08438316676413782
2024-11-08,-0.010992093053459051,-0.04467884541817513,-0.09444771219637993
2024-11-11,0.023242456529071087,-0.022474835011504934,-0.07340045251230332
2024-11-12,0.007041863044080943,-0.015591236677513276,-0.06687546540218747
2024-11-13,-0.01905558305486954,-0.03434971962694633,-0.08465669747175264
2024-11-14,-0.03221855519234895,-0.06546157648165285,-0.11414773618420593
2024-11-15,-0.010253793045466475,-0.07504414006944649,-0.12323108196623112
2024-11-18,-0.0028685772444134727,-0.07769744740133022,-0.1257461613331119
2024-11-19,-0.014946457644526623,-0.09148260343918502,-0.13881315930331128
2024-11-20,0.015168393710514594,-0.07770185387529893,-0.1257503382453098
2024-11-21,0.004209737731668661,-0.0738192205697098,-0.12206997645732254
2024-11-22,0.023028619591886845,-0.05249055572689254,-0.10185245991686209
2024-11-25,-0.004489810379011194,-0.05674469346400102,-0.10588497206421077
2024-11-26,0.0006361214913515045,-0.05614466849168209,-0.10531620627920035
2024-11-27,-0.0012034760182407789,-0.05728057574784107,-0.10639293676885209
2024-11-29,0.011870361939613217,-0.046090154974464115,-0.09578549749650345
2024-12-02,-0.0055114280832184726,-0.05134756048319644,-0.10076901069885469
2024-12-03,0.012261354000595137,-0.039715797098752725,-0.08974322121072797
2024-12-04,-0.016200518423632237,-0.05527289901977739,-0.10448985292573965
2024-12-05,-0.011764436361155317,-0.066387080877918,-0.11502502506176371
2024-12-06,-0.009843958162343736,-0.07557752739357937,-0.1237366816897768
2024-12-09,-0.010577769325800013,-0.08535585506839571,-0.1330055929395224
2024-12-10,-0.06191296948400471,-0.1419841901022697,-0.18668379120666057
2024-12-11,0.06041261166198064,-0.0901492141790784,-0.13754923492643423
2024-12-12,-0.023568643779129927,-0.1115931632422531,-0.1578760297854911
2024-12-13,-0.00605428630445648,-0.11697183258682098,-0.16297448940501524
2024-12-16,0.026375542124805307,-0.09368148595982506,-0.1408974877907806
2024-12-17,-0.012660620790325594,-0.10515604098133913,-0.15177425891787766
2024-12-18,-0.014500819758746397,-0.11813201194327183,-0.16407422750403866
2024-12-19,0.0064308506563508505,-0.11246085061346245,-0.15869851370132237
2024-12-20,0.019799719424202333,-0.09488782447761379,-0.1420409803214442
2024-12-23,0.00615702856225786,-0.08931502296087512,-0.13675850213203655
2024-12-24,0.0021041198238431758,-0.08739883264741088,-0.13494213858360848
2024-12-26,0.0059527885069269315,-0.08196631090698614,-0.12979263208834202
2024-12-27,0.004059370246713767,-0.07823967226400108,-0.12626013819057036
2024-12-30,-2.393420610791175e-05,-0.07826173386566726,-0.12628105046050764
2024-12-31,-0.0023058917822577074,-0.08038716255893885,-0.12829575180625352
2025-01-02,-0.01930828426511544,-0.09814330863810028,-0.14512686522548723
2025-01-03,0.014467859943210759,-0.08509537233862896,-0.13275868044235606
2025-01-06,0.019748316313670466,-0.0670275463547313,-0.11563212454344673
2025-01-07,0.004378053268343507,-0.06294294325477512,-0.11176031487588611
2025-01-08,-0.009900678659749418,-0.07222044405946015,-0.12055449057113699
2025-01-10,0.014255932948197159,-0.058994080919263614,-0.10801717435712599
2025-01-13,0.004980633696528125,-0.05430727513005773,-0.10357453463900479
2025-01-14,-0.002289535794366304,-0.05647247247411924,-0.10562693282893021
2025-01-15,0.005921302644815052,-0.050885560429924426,-0.10033107922083873
2025-01-16,0.03634213880571835,-0.01639271172455714,-0.06763518642269162
2025-01-17,0.0029456790749080586,-0.013495320317557069,-0.06488873890115643
2025-01-21,0.030680473919169726,0.016771110778579068,-0.03619908224349133
2025-01-22,-0.003729197893620473,0.012979370093969544,-0.039793286595858346
2025-01-23,0.0019024901898858637,0.014906553408130074,-0.037966502743344344
2025-01-24,-0.001997716799572724,0.012879057536390182,-0.039888373222565665
2025-01-27,-0.053173737000792864,-0.04097950708266074,-0.09094109635623238
2025-01-28,0.010891803598906735,-0.03053404422647832,-0.08103980531790689
2025-01-29,0.004053569123715128,-0.02660424696166175,-0.07731473664682031
2025-01-30,-0.03533597097847474,-0.061000131041595074,-0.10991871633493466
2025-01-31,-0.006860879613547866,-0.06744249609965591,-0.1160254568684328
2025-02-03,-0.023881470679754768,-0.08971334078623727,-0.1371360690018789
2025-02-04,0.022063938095808755,-0.06962883228790429,-0.11809789264323023
2025-02-05,-0.07515473905512338,-0.13955063462171724,-0.1843770153937916
2025-02-06,-0.0047104351128750555,-0.14360372552524614,-0.18821895453934867
2025-02-07,0.018074571370360615,-0.12812472994094115,-0.17354636009606406
2025-02-10,-6.883709526328552e-05,-0.12818474730196394,-0.17360325076400485
2025-02-11,0.004275018395035413,-0.12445772105960728,-0.17007038945942343
2025-02-12,0.027497422681034056,-0.10038256494046749,-0.1472494641628832
2025-02-13,0.0058940325596421594,-0.09508019048700489,-0.14222332473940702
2025-02-14,0.017599429741198214,-0.07915411787806237,-0.12712694440951944
2025-02-18,-0.0034940439317427963,-0.08237159384456083,-0.13017680121258712
2025-02-19,-0.006526184304281868,-0.0883602059459756,-0.13585342772001374
2025-02-20,0.007752692416299611,-0.08129254302821598,-0.12915396514252742
2025-02-21,0.025410633061238697,-0.05794760494848228,-0.10702521609792948
2025-02-24,0.008594448397324483,-0.04985118425163593,-0.09935059039757099
2025-02-25,0.0211239894632691,-0.029780250679229847,-0.08032528175902975
2025-02-26,-0.011705529970114537,-0.04113718703250113,-0.09109056173615604
2025-02-27,0.011758183369882325,-0.02986270225106813,-0.08040343789443305
2025-02-28,0.00856810232824512,-0.021550466611508057,-0.07252424044961014
2025-03-03,0.003449446887930141,-0.018175356913564533,-0.06932496207719852
2025-03-04,-0.03223418909254627,-0.049823678114534475,-0.09932451723331481
2025-03-05,0.032739653661056134,-0.018715234419068083,-0.0698367138665289
2025-03-06,-0.008559534009519476,-0.027114574743081432,-0.07779847814859475
2025-03-07,-0.007131334722687566,-0.03405254635741273,-0.08437500588268898
2025-03-10,0.0025230080877599592,-0.03161545311952141,-0.08206487661717599
2025-03-11,0.018156642805714718,-0.014032840803238633,-0.06539825646309427
2025-03-12,0.02489099256119298,0.01050886042190835,-0.042135091417039416
2025-03-13,0.007612895609743431,0.01820175888902109,-0.03484296585976088
2025-03-14,0.007676274376617664,0.02601775496100789,-0.02743415564917795
2025-03-17,-0.0020285659582548465,0.023936410270728903,-0.029407069613189396
2025-03-18,-0.007204977531142576,0.01655897144140961,-0.03640016986851213
2025-03-19,-0.0007773485918787237,0.015768750756397942,-0.03714922283959943
2025-03-20,0.004123856877265575,0.019957635704916044,-0.03317856404042607
2025-03-21,0.004116330212390551,0.024156118136126725,-0.029198807753598843
